split,seed,train_size,descriptor,normalized_gain,descriptor_category,short_chemical_interpretation
random,22,10000,PEOE_VSA3,0.0020699539645790497,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,PEOE_VSA4,0.0016464690028062255,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,PEOE_VSA5,0.0012113487941882372,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,PEOE_VSA6,0.00040215054627815833,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,PEOE_VSA7,0.008620683747349029,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,PEOE_VSA8,0.005250502091841387,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,PEOE_VSA9,0.005944356321394774,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,SMR_VSA1,0.011607383232805113,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,SMR_VSA10,0.002265200289186737,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,SMR_VSA2,0.00019109579063399993,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,SMR_VSA3,0.02603667444600151,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,SMR_VSA4,0.0003326305370112831,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,SMR_VSA5,0.0012501398967769888,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,SMR_VSA6,0.03100096916807658,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,SMR_VSA7,0.008414833220488657,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,SMR_VSA8,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,SMR_VSA9,0.0009222601941564412,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,SlogP_VSA1,0.009926246525698752,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA10,0.08528325153117189,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA11,0.0030442077472124587,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA12,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA2,0.002782010611085117,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA3,0.0005886707422124812,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA4,0.001221879223038392,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA5,0.000384654437218596,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA6,0.015248194703246065,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA7,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA8,0.013465758867890391,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,SlogP_VSA9,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,TPSA,0.0022711728144665976,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,EState_VSA1,0.0007546482494471297,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,EState_VSA10,0.0006559402169414082,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,EState_VSA11,0.0,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,EState_VSA2,0.0002794544567302962,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,EState_VSA3,0.0007249219701142856,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,EState_VSA4,0.0006673714725277602,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,EState_VSA5,0.000904812450137209,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,EState_VSA6,0.0005878196735189279,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,EState_VSA7,0.001281885305103436,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,EState_VSA8,0.029612021494111573,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,EState_VSA9,0.0019234408786731642,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,VSA_EState1,0.004932046607073671,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,VSA_EState10,0.003225837195603662,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,VSA_EState2,0.005995696814667006,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,VSA_EState3,0.0009493662918573845,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,VSA_EState4,0.015688540342143054,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,VSA_EState5,0.0010531331515653915,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,VSA_EState6,0.022530885686861898,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,VSA_EState7,0.00037503238517717864,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,VSA_EState8,0.0009304781834458286,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,VSA_EState9,0.00045400051621658774,polarity / charge-related,may encode charge or electrotopological-state information.
random,22,10000,FractionCSP3,0.0010838417204097359,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,HeavyAtomCount,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,22,10000,NHOHCount,0.0009642501315381876,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,NOCount,0.0029007372012399752,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,NumAliphaticCarbocycles,0.0004718453773353978,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,NumAliphaticHeterocycles,0.002776750634348739,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,22,10000,NumAliphaticRings,0.0013389329845748229,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,22,10000,NumAmideBonds,0.024228117922781577,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,NumAromaticCarbocycles,0.0014561701766559166,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,22,10000,NumAromaticHeterocycles,0.0009525175974114374,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,22,10000,NumAromaticRings,0.006116614318860788,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,22,10000,NumAtomStereoCenters,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,NumBridgeheadAtoms,0.0011381733796900421,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,NumHAcceptors,0.001475251188027868,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,22,10000,NumHDonors,0.0005481185503787089,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,22,10000,NumHeteroatoms,0.01097884543301681,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,22,10000,NumHeterocycles,0.002986903198114433,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,22,10000,NumRotatableBonds,0.0010009333430259096,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,NumSaturatedCarbocycles,0.0024454498852061217,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,NumSaturatedHeterocycles,0.0007614714533798963,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,22,10000,NumSaturatedRings,0.0011186607604812264,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,22,10000,NumSpiroAtoms,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,NumUnspecifiedAtomStereoCenters,0.00036052471184115615,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,Phi,0.0006624665442210878,other RDKit descriptor,captures an RDKit-defined structural property.
random,22,10000,RingCount,0.004011526161366805,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,22,10000,MolLogP,0.005245216260982067,lipophilicity,may encode lipophilicity-weighted structural information.
random,22,10000,MolMR,0.015608948870428328,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
